 241   1zat-A  2.1  3.6   55   248    4 PDB  MOLECULE: L,D-TRANSPEPTIDASE;                                        
 242   4cid-A  2.1  3.5   55   497    9 PDB  MOLECULE: EH DOMAIN-CONTAINING PROTEIN 2;                            
 243   3b4q-B  2.1  3.4   55    90    5 PDB  MOLECULE: UNCHARACTERIZED PROTEIN;                                   
 244   3ig3-A  2.1  3.3   50   561    0 PDB  MOLECULE: PLXNA3 PROTEIN;                                            
 245   1rdf-A  2.1  3.4   51   263    6 PDB  MOLECULE: PHOSPHONOACETALDEHYDE HYDROLASE;                           
 246   2yx8-A  2.1  3.3   51    81   10 PDB  MOLECULE: RECEPTOR ACTIVITY-MODIFYING PROTEIN 1;                     
 247   2hsz-A  2.1  2.6   48   225    8 PDB  MOLECULE: NOVEL PREDICTED PHOSPHATASE;                               
 248   3nas-A  2.1  3.2   50   207    4 PDB  MOLECULE: BETA-PHOSPHOGLUCOMUTASE;                                   
 249   4adz-A  2.1  3.5   42    90    2 PDB  MOLECULE: CSOR;                                                      
 250   3un9-A  2.1  4.0   46   294    9 PDB  MOLECULE: NLR FAMILY MEMBER X1;                                      
 251   4jvy-A  2.1  4.1   40   191    3 PDB  MOLECULE: FEMALE GERMLINE-SPECIFIC TUMOR SUPPRESSOR GLD-1;           
 252   3dby-C  2.1  4.0   65   267    2 PDB  MOLECULE: UNCHARACTERIZED PROTEIN;                                   
 253   3lr8-A  2.1  3.1   59   131    7 PDB  MOLECULE: MAJOR AMPULLATE SPIDROIN 1;                                
 254   3lku-E  2.1  3.7   59   292    3 PDB  MOLECULE: UPF0363 PROTEIN YOR164C;                                   
 255   2wp2-A  2.1  3.7   56   114    2 PDB  MOLECULE: BROMODOMAIN TESTIS-SPECIFIC PROTEIN;                       
 256   2bde-A  2.1  3.7   50   458   10 PDB  MOLECULE: CYTOSOLIC IMP-GMP SPECIFIC 5'-NUCLEOTIDASE;                
 257   2uv9-D  2.1  3.7   47  1467    6 PDB  MOLECULE: FATTY ACID SYNTHASE ALPHA SUBUNITS;                        
 258   2rfj-A  2.1  3.6   55   108    4 PDB  MOLECULE: BROMODOMAIN TESTIS-SPECIFIC PROTEIN;                       
 259   3hw3-B  2.1  2.7   58   180    9 PDB  MOLECULE: POLYMERASE ACIDIC PROTEIN;                                 
 260   1dg3-A  2.1  3.4   55   540    5 PDB  MOLECULE: PROTEIN (INTERFERON-INDUCED GUANYLATE-BINDING              
 261   4ip8-A  2.1  3.0   53   105    0 PDB  MOLECULE: SERUM AMYLOID A-1 PROTEIN;                                 
 262   3c64-A  2.1  4.3   53   152    4 PDB  MOLECULE: PFEMP1 VARIANT 2 OF STRAIN MC;                             
 263   4rkn-C  2.1  8.2   54   659    6 PDB  MOLECULE: MCCA;                                                      
 264   2zxq-A  2.1  8.2   52  1178    2 PDB  MOLECULE: ENDO-ALPHA-N-ACETYLGALACTOSAMINIDASE;                      
 265   2xi7-D  2.1  3.2   46   183   11 PDB  MOLECULE: RNA POLYMERASE L;                                          
 266   1is1-A  2.1  4.2   56   185    5 PDB  MOLECULE: RIBOSOME RECYCLING FACTOR;                                 
 267   4rkn-D  2.1  8.2   54   660    6 PDB  MOLECULE: MCCA;                                                      
 268   2fi1-A  2.0  2.9   47   187    4 PDB  MOLECULE: HYDROLASE, HALOACID DEHALOGENASE-LIKE FAMILY;              
 269   2vn0-A  2.0  3.8   61   464    8 PDB  MOLECULE: CYTOCHROME P450 2C8;                                       
 270   4dxy-A  2.0  3.2   55   406    7 PDB  MOLECULE: CYTOCHROME P450;                                           
 271   3wec-A  2.0  3.5   58   401    2 PDB  MOLECULE: CYTOCHROME P450;                                           
 272   4nuu-B  2.0  3.0   58   292    0 PDB  MOLECULE: DUFFY RECEPTOR;                                            
 273   2o8p-A  2.0  3.2   53   220    6 PDB  MOLECULE: 14-3-3 DOMAIN CONTAINING PROTEIN;                          
 274   4h3t-A  2.0  2.9   54   517   11 PDB  MOLECULE: CRISPR-ASSOCIATED PROTEIN, CSE1 FAMILY;                    
 275   2ksc-A  2.0  3.3   57   123    5 PDB  MOLECULE: CYANOGLOBIN;                                               
 276   4edg-A  2.0  3.2   51   321    8 PDB  MOLECULE: DNA PRIMASE;                                               
 277   3gde-A  2.0  3.4   59   551   12 PDB  MOLECULE: DNA LIGASE;                                                
 278   1v32-A  2.0  3.4   54   101   13 PDB  MOLECULE: HYPOTHETICAL PROTEIN RAFL09-47-K03;                        
 279   4g6d-B  2.0  3.6   49   198    4 PDB  MOLECULE: RNA POLYMERASE SIGMA FACTOR RPOD;                          
 280   4uwh-A  2.0  3.7   47   554    2 PDB  MOLECULE: PHOSPHATIDYLINOSITOL 3-KINASE CATALYTIC SUBUNIT T          
 281   4ajw-B  2.0  3.7   47   792    6 PDB  MOLECULE: PHOSPHATIDYLINOSITOL-4,5-BISPHOSPHATE 3-KINASE CA          
 282   1dd3-A  2.0  2.9   53   128   11 PDB  MOLECULE: 50S RIBOSOMAL PROTEIN L7/L12;                              
 283   4ol0-B  2.0  3.2   50   902    4 PDB  MOLECULE: GTP-BINDING NUCLEAR PROTEIN RAN;                           
 284   3h6p-C  2.0  2.9   37    56    8 PDB  MOLECULE: ESAT-6 LIKE PROTEIN ESXS;                                  
 285   2vz7-A  2.0  3.6   52   396    8 PDB  MOLECULE: CYTOCHROME P450 MONOOXYGENASE;                             
 286   2ig3-A  2.0  3.4   59   127    8 PDB  MOLECULE: GROUP III TRUNCATED HAEMOGLOBIN;                           
 287   1obh-A  2.0  3.6   54   764   13 PDB  MOLECULE: LEUCYL-TRNA SYNTHETASE;                                    
 288   2bte-A  2.0  3.6   54   878   13 PDB  MOLECULE: AMINOACYL-TRNA SYNTHETASE;                                 
 289   1gm5-A  2.0  8.6   53   729    6 PDB  MOLECULE: DNA (5'-(*CP*AP*GP*CP*TP*CP*CP*AP*TP*GP*AP*TP*             
 290   1x0j-A  2.0  3.5   55   114    2 PDB  MOLECULE: BROMODOMAIN-CONTAINING PROTEIN 2;                          
 291   4in3-B  2.0  4.5   49   589    6 PDB  MOLECULE: CHITIN BIOSYNTHESIS PROTEIN CHS5;                          
 292   2z2s-C  2.0  4.1   45   172    7 PDB  MOLECULE: RPOE, ECF SIGE;                                            
 293   4rp3-B  2.0  3.7   40    90   13 PDB  MOLECULE: DISKS LARGE 1 TUMOR SUPPRESSOR PROTEIN;                    
 294   1dkx-A  2.0  7.9   55   219   11 PDB  MOLECULE: SUBSTRATE BINDING DOMAIN OF DNAK;                          
 295   2jbx-A  2.0  3.6   60   131    2 PDB  MOLECULE: M11L PROTEIN;                                              
 296   4rkm-A  2.0  8.2   54   659    6 PDB  MOLECULE: MCCA;                                                      
