 231:  2of5-H  2.2  3.1   61   100   10 PDB  MOLECULE: DEATH DOMAIN-CONTAINING PROTEIN CRADD;                     
 232:  4wtv-A  2.2  3.4   62   447   10 PDB  MOLECULE: PHOSPHATIDYLINOSITOL 4-KINASE TYPE 2-BETA,ENDOLYS          
 233:  3rsr-A  2.2  3.8   52   610    0 PDB  MOLECULE: RIBONUCLEOSIDE-DIPHOSPHATE REDUCTASE LARGE CHAIN           
 234:  2m6u-A  2.2  3.4   53    82   11 PDB  MOLECULE: CHOLINE BINDING PROTEIN A;                                 
 235:  3a9f-A  2.2  2.7   49    78    2 PDB  MOLECULE: CYTOCHROME C;                                              
 236:  4bbj-A  2.2  4.1   56   664    9 PDB  MOLECULE: COPPER EFFLUX ATPASE;                                      
 237:  2ckz-C  2.2  2.6   49   124    8 PDB  MOLECULE: DNA-DIRECTED RNA POLYMERASE III 18 KD                      
 238:  3sfe-C  2.2  2.5   40   139    3 PDB  MOLECULE: SUCCINATE DEHYDROGENASE [UBIQUINONE] FLAVOPROTEIN          
 239:  2nr4-A  2.2  5.1   51   191    4 PDB  MOLECULE: CONSERVED HYPOTHETICAL PROTEIN;                            
 240:  2xsr-A  2.2  3.7   47   309    9 PDB  MOLECULE: CATECHOL 1,2 DIOXYGENASE;                                  
 241:  2dg7-A  2.2  6.8   50   187    4 PDB  MOLECULE: PUTATIVE TRANSCRIPTIONAL REGULATOR;                        
 242:  1fs2-A  2.2  3.2   45   259    7 PDB  MOLECULE: SKP2;                                                      
 243:  2dd4-H  2.2  7.0   49   156    6 PDB  MOLECULE: THIOCYANATE HYDROLASE ALPHA SUBUNIT;                       
 244:  3fbz-C  2.2  3.0   42   124    5 PDB  MOLECULE: PUTATIVE UNCHARACTERIZED PROTEIN;                          
 245:  3nvt-A  2.2  3.5   39   345    5 PDB  MOLECULE: 3-DEOXY-D-ARABINO-HEPTULOSONATE 7-PHOSPHATE SYNTH          
 246:  1k99-A  2.2  3.0   40    91    8 PDB  MOLECULE: UPSTREAM BINDING FACTOR 1;                                 
 247:  2hpk-A  2.2  3.9   69   182    6 PDB  MOLECULE: PHOTOPROTEIN BEROVIN;                                      
 248:  2r1h-B  2.2  3.6   68   147    7 PDB  MOLECULE: HEMOGLOBIN SUBUNIT ALPHA-4;                                
 249:  1yhu-D  2.2  3.6   69   149    7 PDB  MOLECULE: HEMOGLOBIN A1 CHAIN;                                       
 250:  2hk2-A  2.2  3.4   64   331    5 PDB  MOLECULE: DIPHOSPHOMEVALONATE DECARBOXYLASE;                         
 251:  3at5-B  2.2  3.6   68   146    3 PDB  MOLECULE: ALPHAA-GLOBIN;                                             
 252:  1xri-A  2.2  2.9   62   151    3 PDB  MOLECULE: AT1G05000;                                                 
 253:  2k3q-A  2.2  3.7   63   118   11 PDB  MOLECULE: TUSP1;                                                     
 254:  3wct-A  2.2  3.7   65   146   12 PDB  MOLECULE: A1 GLOBIN CHAIN OF GIANT V2 HEMOGLOBIN;                    
 255:  3fh9-B  2.2  3.5   74   146    7 PDB  MOLECULE: HEMOGLOBIN ALPHA CHAIN;                                    
 256:  3vre-B  2.2  3.6   68   146    6 PDB  MOLECULE: HEMOGLOBIN SUBUNIT ALPHA;                                  
 257:  1hss-A  2.2  3.9   59   111   12 PDB  MOLECULE: 0.19 ALPHA-AMYLASE INHIBITOR;                              
 258:  3akb-A  2.2  3.8   65   166   11 PDB  MOLECULE: PUTATIVE CALCIUM BINDING PROTEIN;                          
 259:  1ew6-A  2.2  3.7   67   137    7 PDB  MOLECULE: DEHALOPEROXIDASE;                                          
 260:  4po5-A  2.2  3.2   66   162    9 PDB  MOLECULE: ALLOPHYCOCYANIN SUBUNIT ALPHA-B;                           
 261:  3mop-G  2.2  3.6   64   107    5 PDB  MOLECULE: MYELOID DIFFERENTIATION PRIMARY RESPONSE PROTEIN           
 262:  4arl-B  2.2  3.5   62   347    8 PDB  MOLECULE: PESTICIN;                                                  
 263:  1b2u-D  2.2  2.8   51    90    6 PDB  MOLECULE: PROTEIN (BARNASE);                                         
 264:  2rhf-A  2.2  3.4   54    76    9 PDB  MOLECULE: DNA HELICASE RECQ;                                         
 265:  4mt1-A  2.2  2.0   42  1023   12 PDB  MOLECULE: DRUG EFFLUX PROTEIN;                                       
 266:  4l6v-8  2.2  2.1   41   151    2 PDB  MOLECULE: PHOTOSYSTEM I P700 CHLOROPHYLL A APOPROTEIN A1;            
 267:  3lf9-A  2.2  2.4   42   120    5 PDB  MOLECULE: 4E10_D0_1IS1A_001_C (T161);                                
 268:  2kat-A  2.2  3.0   42   115   12 PDB  MOLECULE: UNCHARACTERIZED PROTEIN;                                   
 269:  1ge9-A  2.2  2.3   41   184    2 PDB  MOLECULE: RIBOSOME RECYCLING FACTOR;                                 
 270:  4idn-B  2.2  2.0   40   423    3 PDB  MOLECULE: ATLASTIN-1;                                                
 271:  4cz8-A  2.2  2.3   40   422   15 PDB  MOLECULE: NA+/H+ ANTIPORTER, PUTATIVE;                               
 272:  3axj-B  2.2  3.8   41   240   12 PDB  MOLECULE: GM27569P;                                                  
 273:  4a1s-A  2.2  2.9   36   346    3 PDB  MOLECULE: PARTNER OF INSCUTEABLE;                                    
 274:  4xif-A  2.2  3.2   37   702   11 PDB  MOLECULE: UDP-N-ACETYLGLUCOSAMINE--PEPTIDE N-                        
 275:  3now-A  2.2  3.0   38   786   13 PDB  MOLECULE: UNC-45 PROTEIN, SD10334P;                                  
 276:  3fey-A  2.2  2.8   41   761   12 PDB  MOLECULE: NUCLEAR CAP-BINDING PROTEIN SUBUNIT 1;                     
 277:  3hpg-B  2.2  2.1   36   209    6 PDB  MOLECULE: INTEGRASE;                                                 
 278:  4fwe-A  2.2  2.0   33   750    6 PDB  MOLECULE: LYSINE-SPECIFIC HISTONE DEMETHYLASE 1B;                    
 279:  2qdj-A  2.2  2.0   30   259    3 PDB  MOLECULE: RETINOBLASTOMA-ASSOCIATED PROTEIN;                         
 280:  3gt0-A  2.2  3.0   32   217    6 PDB  MOLECULE: PYRROLINE-5-CARBOXYLATE REDUCTASE;                         
 281:  2ihm-B  2.2  2.2   30   336   13 PDB  MOLECULE: DNA POLYMERASE MU;                                         
 282:  3tri-A  2.2  2.8   32   272    3 PDB  MOLECULE: PYRROLINE-5-CARBOXYLATE REDUCTASE;                         
 283:  3gvy-B  2.2  4.2   67   158    4 PDB  MOLECULE: BACTERIOFERRITIN;                                          
 284:  1kg5-A  2.2  2.5   53   225    6 PDB  MOLECULE: A/G-SPECIFIC ADENINE GLYCOSYLASE;                          
 285:  3qf2-B  2.2  2.8   55   106    7 PDB  MOLECULE: NACHT, LRR AND PYD DOMAINS-CONTAINING PROTEIN 3;           
 286:  1xl3-C  2.1  2.9   53    91    4 PDB  MOLECULE: SECRETION CONTROL PROTEIN;                                 
 287:  4rkp-B  2.1  3.0   64   320    2 PDB  MOLECULE: PUTATIVE UNCHARACTERIZED PROTEIN TA1305;                   
 288:  2hfs-A  2.1  4.4   69   326    9 PDB  MOLECULE: MEVALONATE KINASE, PUTATIVE;                               
 289:  2ybb-2  2.1  3.2   59   179   10 PDB  MOLECULE: NADH-QUINONE OXIDOREDUCTASE SUBUNIT 1;                     
 290:  4bx9-C  2.1  3.7   60    95    7 PDB  MOLECULE: VACUOLAR PROTEIN SORTING-ASSOCIATED PROTEIN 33A;           
 291:  3ogd-A  2.1  4.1   55   288    7 PDB  MOLECULE: DNA-3-METHYLADENINE GLYCOSYLASE 2;                         
 292:  2kn6-A  2.1  2.9   55   195    7 PDB  MOLECULE: APOPTOSIS-ASSOCIATED SPECK-LIKE PROTEIN CONTAININ          
 293:  3ygs-P  2.1  3.4   62    97   15 PDB  MOLECULE: APOPTOTIC PROTEASE ACTIVATING FACTOR 1;                    
 294:  1iqp-A  2.1  3.7   55   326    4 PDB  MOLECULE: RFCS;                                                      
 295:  1kyq-B  2.1  4.7   58   273    5 PDB  MOLECULE: SIROHEME BIOSYNTHESIS PROTEIN MET8;                        
 296:  2dam-A  2.1  3.6   50    67    8 PDB  MOLECULE: ETEA PROTEIN;                                              
 297:  3hme-B  2.1  4.4   65   114    3 PDB  MOLECULE: BROMODOMAIN-CONTAINING PROTEIN 9;                          
 298:  3o7h-A  2.1  2.9   53   166   13 PDB  MOLECULE: OHCU DECARBOXYLASE;                                        
 299:  3i4m-D  2.1  5.2   51   187    8 PDB  MOLECULE: DNA-DIRECTED RNA POLYMERASE II SUBUNIT RPB1;               
 300:  1ahj-B  2.1  3.2   44   212    2 PDB  MOLECULE: NITRILE HYDRATASE (SUBUNIT ALPHA);                         
 301:  2rae-A  2.1  7.4   48   193    6 PDB  MOLECULE: TRANSCRIPTIONAL REGULATOR, ACRR FAMILY PROTEIN;            
 302:  3les-A  2.1  3.4   42   179   10 PDB  MOLECULE: RNA POLYMERASE SIGMA FACTOR;                               
 303:  4u2v-B  2.1  3.9   37   306   11 PDB  MOLECULE: GREEN FLUORESCENT PROTEIN,BCL-2 HOMOLOGOUS                 
 304:  4wt3-A  2.1  4.0   64   198   11 PDB  MOLECULE: RUBISCO ACCUMULATION FACTOR 1, ISOFORM 2;                  
 305:  1hbg-A  2.1  3.9   69   147    9 PDB  MOLECULE: HEMOGLOBIN (CARBONMONOXY);                                 
 306:  4exm-A  2.1  3.3   61   291   11 PDB  MOLECULE: PESTICIN, LYSOZYME CHIMERA;                                
 307:  1out-B  2.1  3.6   67   146    3 PDB  MOLECULE: HEMOGLOBIN I;                                              
 308:  1spg-B  2.1  3.6   65   146    6 PDB  MOLECULE: HEMOGLOBIN;                                                
 309:  1sct-A  2.1  3.9   64   149   11 PDB  MOLECULE: HEMOGLOBIN II (CARBONMONOXY) (ALPHA CHAIN);                
 310:  4u8u-a  2.1  3.2   65   141    6 PDB  MOLECULE: GLOBIN A CHAIN;                                            
 311:  1yhu-B  2.1  3.7   65   144   12 PDB  MOLECULE: HEMOGLOBIN A1 CHAIN;                                       
 312:  3h4c-A  2.1  3.5   63   207    8 PDB  MOLECULE: TRANSCRIPTION FACTOR TFIIB-LIKE;                           
 313:  1mni-A  2.1  3.5   69   153    6 PDB  MOLECULE: MYOGLOBIN;                                                 
 314:  2qsb-A  2.1  4.0   57    85    7 PDB  MOLECULE: UPF0147 PROTEIN TA0600;                                    
 315:  2ds2-D  2.1  3.0   46    68    9 PDB  MOLECULE: SWEET PROTEIN MABINLIN-2 CHAIN A;                          
 316:  4oyd-B  2.1  2.2   41   117    0 PDB  MOLECULE: APOPTOSIS REGULATOR BHRF1;                                 
 317:  5amq-A  2.1  2.1   40  1666    8 PDB  MOLECULE: RNA POLYMERASE L;                                          
 318:  4ip8-A  2.1  2.1   40   105    5 PDB  MOLECULE: SERUM AMYLOID A-1 PROTEIN;                                 
 319:  1h3f-B  2.1  2.1   37   407    5 PDB  MOLECULE: TYROSYL-TRNA SYNTHETASE;                                   
 320:  2xub-A  2.1  2.4   41   433    5 PDB  MOLECULE: DNA-DIRECTED RNA POLYMERASE III SUBUNIT RPC3;              
 321:  1r6e-A  2.1  2.1   39   168    0 PDB  MOLECULE: TYPEIII-SECRETED PROTEIN EFFECTOR: INVASION-ASSOC          
 322:  4c8s-B  2.1  2.4   39   437   10 PDB  MOLECULE: DNA POLYMERASE ALPHA-BINDING PROTEIN;                      
 323:  4q66-E  2.1  3.7   39   557    8 PDB  MOLECULE: CHS5P;                                                     
 324:  4gco-A  2.1  3.4   39   120    5 PDB  MOLECULE: PROTEIN STI-1;                                             
 325:  1qte-A  2.1  2.4   37   620   11 PDB  MOLECULE: SOLUBLE LYTIC TRANSGLYCOSYLASE SLT70;                      
 326:  1izn-A  2.1  2.2   39   275    0 PDB  MOLECULE: CAPZ ALPHA-1 SUBUNIT;                                      
 327:  3k9t-A  2.1  2.4   37   422   19 PDB  MOLECULE: PUTATIVE PEPTIDASE;                                        
 328:  3qnk-D  2.1  2.9   34   514    3 PDB  MOLECULE: PUTATIVE LIPOPROTEIN;                                      
 329:  2imh-A  2.1  2.4   37   226    8 PDB  MOLECULE: HYPOTHETICAL PROTEIN UNP Q5LQD5_SILPO;                     
 330:  2k3f-A  2.1  2.8   42   141    7 PDB  MOLECULE: 50S RIBOSOMAL PROTEIN L11;                                 
 331:  3zn3-A  2.1  3.2   36   246    6 PDB  MOLECULE: ANAPHASE-PROMOTING COMPLEX SUBUNIT 8;                      
 332:  3al0-B  2.1  2.4   39   482    8 PDB  MOLECULE: GLUTAMYL-TRNA(GLN) AMIDOTRANSFERASE SUBUNIT A;             
 333:  2f4q-A  2.1  2.5   38   309    8 PDB  MOLECULE: TYPE I TOPOISOMERASE, PUTATIVE;                            
 334:  1a37-A  2.1  3.4   38   195    3 PDB  MOLECULE: 14-3-3 PROTEIN ZETA;                                       
 335:  1dmr-A  2.1  3.0   36   779    6 PDB  MOLECULE: DMSO REDUCTASE;                                            
 336:  3kfu-F  2.1  2.4   37   447    0 PDB  MOLECULE: NON-DISCRIMINATING AND ARCHAEAL-TYPE ASPARTYL-TRN          
 337:  3wfw-A  2.1  1.5   32   138    6 PDB  MOLECULE: HEMOGLOBIN-LIKE FLAVOPROTEIN FUSED TO ROADBLOCK/L          
 338:  2ddm-B  2.1  2.9   30   271    7 PDB  MOLECULE: PYRIDOXINE KINASE;                                         
 339:  1vh6-B  2.1  2.6   30   108    7 PDB  MOLECULE: FLAGELLAR PROTEIN FLIS;                                    
 340:  3pug-A  2.1  2.1   33   349    0 PDB  MOLECULE: MALATE SYNTHASE;                                           
 341:  2yxy-A  2.1  2.5   30   104    7 PDB  MOLECULE: HYPOTHETICAL CONSERVED PROTEIN, GK0453;                    
 342:  1q2v-A  2.1  2.6   40   518   15 PDB  MOLECULE: THERMOSOME ALPHA SUBUNIT;                                  
 343:  3zf7-m  2.1  3.3   41   106   10 PDB  MOLECULE: 60S RIBOSOMAL PROTEIN L18;                                 
 344:  2izz-B  2.1  2.9   30   279    7 PDB  MOLECULE: PYRROLINE-5-CARBOXYLATE REDUCTASE 1;                       
 345:  2lo0-A  2.1  2.8   29    45    0 PDB  MOLECULE: UNCHARACTERIZED PROTEIN;                                   
 346:  2ib0-A  2.1  4.7   64   142    6 PDB  MOLECULE: CONSERVED HYPOTHETICAL ALANINE RICH PROTEIN;               
 347:  1dlw-A  2.1  3.7   66   116    6 PDB  MOLECULE: HEMOGLOBIN;                                                
 348:  3d3l-A  2.1  3.4   64   451    5 PDB  MOLECULE: ARACHIDONATE 12-LIPOXYGENASE, 12S-TYPE;                    
 349:  3x1l-A  2.0  3.5   50   573    0 PDB  MOLECULE: CRISPR SYSTEM CMR SUBUNIT CMR2;                            
 350:  1mro-A  2.0  1.9   42   549    2 PDB  MOLECULE: METHYL-COENZYME M REDUCTASE;                               
 351:  1e6v-A  2.0  1.9   42   546    5 PDB  MOLECULE: METHYL-COENZYME M REDUCTASE I ALPHA SUBUNIT;               
 352:  1mhy-G  2.0  3.0   40   167    5 PDB  MOLECULE: METHANE MONOOXYGENASE HYDROXYLASE;                         
 353:  4dl8-A  2.0  4.3   64   224    8 PDB  MOLECULE: DEOXYURIDINE TRIPHOSPHATASE;                               
 354:  4ypr-A  2.0  3.2   61   354    5 PDB  MOLECULE: A/G-SPECIFIC ADENINE GLYCOSYLASE;                          
 355:  3v2y-A  2.0  3.3   60   455   10 PDB  MOLECULE: SPHINGOSINE 1-PHOSPHATE RECEPTOR 1, LYSOZYME CHIM          
 356:  4xds-C  2.0  3.7   53   503    4 PDB  MOLECULE: DEOXYGUANOSINETRIPHOSPHATE TRIPHOSPHOHYDROLASE;            
 357:  2ldy-A  2.0  3.9   56   176   13 PDB  MOLECULE: ORF1 CODES FOR A 40 KDA PRODUCT;                           
 358:  2vgq-A  2.0  2.7   55   461    7 PDB  MOLECULE: MALTOSE-BINDING PERIPLASMIC PROTEIN,                       
 359:  3rm5-A  2.0  4.8   50   521    8 PDB  MOLECULE: HYDROXYMETHYLPYRIMIDINE/PHOSPHOMETHYLPYRIMIDINE K          
 360:  2o7g-A  2.0  3.1   46    88   11 PDB  MOLECULE: PROBABLE RNA POLYMERASE SIGMA-C FACTOR;                    
 361:  5aji-A  2.0  4.3   44   264   11 PDB  MOLECULE: SMALL-CONDUCTANCE MECHANOSENSITIVE CHANNEL;                
 362:  1c6v-A  2.0  3.4   38   148    5 PDB  MOLECULE: PROTEIN (SIV INTEGRASE);                                   
 363:  3kfo-A  2.0  3.5   67   213    6 PDB  MOLECULE: NUCLEOPORIN NUP133;                                        
 364:  2aa1-B  2.0  3.5   70   146    6 PDB  MOLECULE: HEMOGLOBIN ALPHA-1 CHAIN;                                  
 365:  3nqw-A  2.0  3.9   69   178    9 PDB  MOLECULE: CG11900;                                                   
 366:  1f5o-A  2.0  3.9   65   149   11 PDB  MOLECULE: HEMOGLOBIN V;                                              
 367:  2r4z-B  2.0  3.9   64   146    8 PDB  MOLECULE: GLOBIN-1;                                                  
 368:  2eg9-A  2.0  4.0   71   213    4 PDB  MOLECULE: ADP-RIBOSYL CYCLASE 1;                                     
 369:  2d2m-D  2.0  3.7   66   145    9 PDB  MOLECULE: GIANT HEMOGLOBIN, A1(B) GLOBIN CHAIN;                      
 370:  3psp-A  2.0  3.8   68   317    6 PDB  MOLECULE: PROTEIN DOA1;                                              
 371:  4oud-B  2.0  4.2   58   359    3 PDB  MOLECULE: TYROSYL-TRNA SYNTHETASE;                                   
 372:  1b0b-A  2.0  3.4   62   142   15 PDB  MOLECULE: HEMOGLOBIN;                                                
 373:  1azi-A  2.0  3.8   69   153    4 PDB  MOLECULE: MYOGLOBIN;                                                 
 374:  1all-A  2.0  3.3   64   160    5 PDB  MOLECULE: ALLOPHYCOCYANIN;                                           
 375:  2cx6-A  2.0  3.1   53    90    2 PDB  MOLECULE: HYPOTHETICAL PROTEIN YHCO;                                 
 376:  1rqu-A  2.0  3.1   54   120    7 PDB  MOLECULE: 50S RIBOSOMAL PROTEIN L7/L12;                              
 377:  2fi1-A  2.0  3.3   57   187    5 PDB  MOLECULE: HYDROLASE, HALOACID DEHALOGENASE-LIKE FAMILY;              
 378:  4eqq-A  2.0  2.1   39   102    5 PDB  MOLECULE: PUTATIVE HOST CELL SURFACE-EXPOSED LIPOPROTEIN;            
 379:  4q5g-A  2.0  2.2   40    99    8 PDB  MOLECULE: SERUM AMYLOID A-3 PROTEIN;                                 
 380:  4pdx-A  2.0  2.7   39   622   15 PDB  MOLECULE: PUTATIVE ALKYL/ARYL-SULFATASE YJCS;                        
 381:  3u1k-C  2.0  2.4   42   623    5 PDB  MOLECULE: POLYRIBONUCLEOTIDE NUCLEOTIDYLTRANSFERASE 1, MITO          
 382:  4apo-B  2.0  3.9   41   154    5 PDB  MOLECULE: AH RECEPTOR-INTERACTING PROTEIN;                           
 383:  3cgh-A  2.0  3.1   41   507    5 PDB  MOLECULE: SUSD HOMOLOG;                                              
 384:  5a1v-Q  2.0  3.0   41   292    2 PDB  MOLECULE: COATOMER SUBUNIT EPSILON;                                  
 385:  3b5m-B  2.0  3.2   40   195    3 PDB  MOLECULE: UNCHARACTERIZED PROTEIN;                                   
 386:  4xvp-D  2.0  2.9   36   158    8 PDB  MOLECULE: GREEN FLUORESCENT PROTEIN;                                 
 387:  1nu5-A  2.0  2.2   32   369   22 PDB  MOLECULE: CHLOROMUCONATE CYCLOISOMERASE;                             
 388:  4elj-A  2.0  2.0   30   590    3 PDB  MOLECULE: RETINOBLASTOMA-ASSOCIATED PROTEIN;                         
 389:  1dg3-A  2.0  2.4   40   540    5 PDB  MOLECULE: PROTEIN (INTERFERON-INDUCED GUANYLATE-BINDING              
 390:  3gig-A  2.0  2.6   30   212    7 PDB  MOLECULE: SENSOR HISTIDINE KINASE DESK;                              
 391:  4iuw-A  2.0  2.4   34   630   15 PDB  MOLECULE: NEUTRAL ENDOPEPTIDASE;                                     
 392:  3few-X  2.0  1.9   30   431    7 PDB  MOLECULE: COLICIN S4;                                                
 393:  2w9m-B  2.0  2.7   30   559    7 PDB  MOLECULE: POLYMERASE X;                                              
 394:  3b1v-A  2.0  3.9   53   264    6 PDB  MOLECULE: FERROUS IRON UPTAKE TRANSPORTER PROTEIN B;                 
 395:  3b55-A  2.0  3.9   59   408    8 PDB  MOLECULE: SUCCINOGLYCAN BIOSYNTHESIS PROTEIN;                        
 396:  1b71-A  2.0  5.2   68   191    4 PDB  MOLECULE: PROTEIN (RUBRERYTHRIN);                                    
 397:  2p0m-A  2.0  3.5   64   662    3 PDB  MOLECULE: ARACHIDONATE 15-LIPOXYGENASE;                              
