T  242   4u0d-K  2.7  4.0   83   204   14 PDB  MOLECULE: GAG POLYPROTEIN;                                           
F  243   2x2d-E  2.7  2.9   74   136   15 PDB  MOLECULE: PEPTIDYL-PROLYL CIS-TRANS ISOMERASE A;                     
F  244   2kod-A  2.7  3.6   65    88    5 PDB  MOLECULE: HIV-1 CA C-TERMINAL DOMAIN;                                
F  245   4kbq-B  2.7  7.5   61   126   10 PDB  MOLECULE: E3 UBIQUITIN-PROTEIN LIGASE CHIP;                          
F  246   3e6y-B  2.7 12.3   71   232    8 PDB  MOLECULE: 14-3-3-LIKE PROTEIN C;                                     
F  247   2npm-A  2.7 12.1   72   237    6 PDB  MOLECULE: 14-3-3 DOMAIN CONTAINING PROTEIN;                          
F  248   2npm-B  2.7 12.2   72   235    6 PDB  MOLECULE: 14-3-3 DOMAIN CONTAINING PROTEIN;                          
T  249   2v4x-A  2.6  3.4   68   131    9 PDB  MOLECULE: CAPSID PROTEIN P27;                                        
F  250   2chq-A  2.6  3.7   68   313    7 PDB  MOLECULE: REPLICATION FACTOR C SMALL SUBUNIT;                        
F  251   2md9-A  2.6  2.8   52    90   10 PDB  MOLECULE: TYROCIDINE SYNTHASE 3;                                     
F  252   2qnw-A  2.6  3.1   56    80   11 PDB  MOLECULE: ACYL CARRIER PROTEIN;                                      
F  253   1jil-A  2.6  1.9   41   323   10 PDB  MOLECULE: TYROSYL-TRNA SYNTHETASE;                                   
F  254   1h3f-B  2.6  2.0   39   407   13 PDB  MOLECULE: TYROSYL-TRNA SYNTHETASE;                                   
F  255   1gzs-B  2.6  2.2   42   165    0 PDB  MOLECULE: GTP-BINDING PROTEIN;                                       
F  256   2js9-A  2.6  2.7   43    81    5 PDB  MOLECULE: SAPOSIN-LIKE PROTEIN FAMILY PROTEIN 5;                     
F  257   2es4-E  2.6  2.4   41   278    2 PDB  MOLECULE: LIPASE;                                                    
F  258   2v45-A  2.6  2.9   37   723    5 PDB  MOLECULE: PERIPLASMIC NITRATE REDUCTASE;                             
F  259   4ulm-V  2.6 10.3   51    99    8 PDB  MOLECULE: 60S RIBOSOMAL PROTEIN L15-A;                               
F  260   4ldr-A  2.6  7.8   82   353    6 PDB  MOLECULE: METHYLTHIORIBOSE-1-PHOSPHATE ISOMERASE;                    
F  261   4u96-C  2.6  4.9   69  1033    4 PDB  MOLECULE: MULTIDRUG EFFLUX PUMP SUBUNIT ACRB;                        
F  262   4ldq-A  2.6  7.9   83   353    6 PDB  MOLECULE: METHYLTHIORIBOSE-1-PHOSPHATE ISOMERASE;                    
F  263   1q3r-A  2.6  4.1   65   518    5 PDB  MOLECULE: THERMOSOME ALPHA SUBUNIT;                                  
F  264   2chv-F  2.6  4.1   71   313   10 PDB  MOLECULE: REPLICATION FACTOR C SMALL SUBUNIT;                        
F  265   2chv-D  2.6  4.0   70   313   10 PDB  MOLECULE: REPLICATION FACTOR C SMALL SUBUNIT;                        
F  266   2chv-E  2.6  4.0   70   313   10 PDB  MOLECULE: REPLICATION FACTOR C SMALL SUBUNIT;                        
F  267   4av7-F  2.6  6.3   71   634    8 PDB  MOLECULE: SEC-ALKYLSULFATASE;                                        
F  268   1e0e-A  2.6  3.0   46    46    4 PDB  MOLECULE: HUMAN IMMUNODEFICIENCY VIRUS TYPE 2 INTEGRASE;             
F  269   1wja-B  2.6  2.7   43    46    2 PDB  MOLECULE: HIV-1 INTEGRASE;                                           
F  270   1m9d-C  2.6  5.3   82   146   15 PDB  MOLECULE: CYCLOPHILIN A;                                             
F  271   4dge-C  2.6  2.9   73   136   15 PDB  MOLECULE: TRIMCYP;                                                   
T  272   3j34-H  2.6  3.6   82   231   15 PDB  MOLECULE: CAPSID PROTEIN;                                            
F  273   4kbq-A  2.6  9.4   68   130    7 PDB  MOLECULE: E3 UBIQUITIN-PROTEIN LIGASE CHIP;                          
T  274   2jyl-A  2.6  6.8   64    84    9 PDB  MOLECULE: CAPSID PROTEIN P24 (CA);                                   
F  275   1qja-A  2.6 12.0   71   217    8 PDB  MOLECULE: 14-3-3 PROTEIN ZETA;                                       
F  276   5da0-A  2.5  2.3   43   467    5 PDB  MOLECULE: SULPHATE TRANSPORTER;                                      
F  277   1we3-F  2.5  2.8   41   529    5 PDB  MOLECULE: CPN60(GROEL);                                              
F  278   4ql6-B  2.5  3.5   72   509   11 PDB  MOLECULE: CARBOXY-TERMINAL PROCESSING PROTEASE;                      
F  279   3p03-A  2.5  4.0   61   504    7 PDB  MOLECULE: GLYCINE BETAINE TRANSPORTER BETP;                          
F  280   1n31-A  2.5  9.5   64   389    5 PDB  MOLECULE: L-CYSTEINE/CYSTINE LYASE C-DES;                            
F  281   1un8-A  2.5 12.0   64   542    5 PDB  MOLECULE: DIHYDROXYACETONE KINASE;                                   
F  282   4hkg-A  2.5  3.6   57    80    7 PDB  MOLECULE: PHOSPHOPANTETHEINE ATTACHMENT SITE FAMILY PROTEIN          
F  283   1ng6-A  2.5  2.4   45   148   11 PDB  MOLECULE: HYPOTHETICAL PROTEIN YQEY;                                 
F  284   3gwl-A  2.5  3.4   66   106    5 PDB  MOLECULE: FAD-LINKED SULFHYDRYL OXIDASE;                             
F  285   1w2w-A  2.5  3.0   65   211    5 PDB  MOLECULE: 5-METHYLTHIORIBOSE-1-PHOSPHATE ISOMERASE;                  
F  286   3bge-A  2.5  2.9   58   163   10 PDB  MOLECULE: PREDICTED ATPASE;                                          
F  287   2r9g-L  2.5  3.2   60   188   13 PDB  MOLECULE: AAA ATPASE, CENTRAL REGION;                                
F  288   1wxq-A  2.5  3.6   55   344    9 PDB  MOLECULE: GTP-BINDING PROTEIN;                                       
F  289   1wqg-A  2.5  2.2   42   184    5 PDB  MOLECULE: RIBOSOME RECYCLING FACTOR;                                 
F  290   3j3b-i  2.5  2.3   40   103    3 PDB  MOLECULE: 60S RIBOSOMAL PROTEIN L10A;                                
F  291   1eh1-A  2.5  2.2   43   185    5 PDB  MOLECULE: RIBOSOME RECYCLING FACTOR;                                 
F  292   3o0y-A  2.5  2.3   44   585   14 PDB  MOLECULE: LIPOPROTEIN;                                               
F  293   1ug2-A  2.5  2.4   40    95   18 PDB  MOLECULE: 2610100B20RIK GENE PRODUCT;                                
F  294   2j5o-A  2.5  2.4   39    72   10 PDB  MOLECULE: DNA TRANSLOCASE FTSK;                                      
F  295   3qky-A  2.5  3.3   42   251    7 PDB  MOLECULE: OUTER MEMBRANE ASSEMBLY LIPOPROTEIN YFIO;                  
F  296   2l7z-A  2.5  2.9   41    73    2 PDB  MOLECULE: HOMEOBOX PROTEIN HOX-A13;                                  
F  297   3lmm-D  2.5  2.3   42   556   12 PDB  MOLECULE: UNCHARACTERIZED PROTEIN;                                   
F  298   2ra1-A  2.5  3.4   41   412    7 PDB  MOLECULE: SURFACE LAYER PROTEIN;                                     
F  299   2x3m-A  2.5  2.0   34   166    6 PDB  MOLECULE: HYPOTHETICAL PROTEIN ORF239;                               
F  300   2ddm-B  2.5  3.1   33   271    9 PDB  MOLECULE: PYRIDOXINE KINASE;                                         
F  301   1u78-A  2.5  3.1   41   103    2 PDB  MOLECULE: TRANSPOSABLE ELEMENT TC3 TRANSPOSASE;                      
F  302   4ukm-V  2.5 10.3   51    99    6 PDB  MOLECULE: 60S RIBOSOMAL PROTEIN L15-A;                               
F  303   4ul6-V  2.5 10.3   51    99    6 PDB  MOLECULE: 60S RIBOSOMAL PROTEIN L15-A;                               
F  304   3u5e-i  2.5 10.3   51    99    8 PDB  MOLECULE: 60S RIBOSOMAL PROTEIN L2-A;                                
F  305   4ulr-V  2.5 10.4   51    99    6 PDB  MOLECULE: 60S RIBOSOMAL PROTEIN L15-A;                               
F  306   4ukw-V  2.5 10.3   51    99    6 PDB  MOLECULE: 60S RIBOSOMAL PROTEIN L15-A;                               
F  307   4uld-a  2.5 10.2   50    99    6 PDB  MOLECULE: 60S RIBOSOMAL PROTEIN L10;                                 
F  308   4ujt-a  2.5 10.1   50    99    6 PDB  MOLECULE: 60S RIBOSOMAL PROTEIN L10;                                 
F  309   3w9i-C  2.5  5.7   78  1030    5 PDB  MOLECULE: MULTIDRUG RESISTANCE PROTEIN MEXB;                         
F  310   4k0j-E  2.5  7.3   64   954    6 PDB  MOLECULE: HEAVY METAL CATION TRICOMPONENT EFFLUX PUMP ZNEA(          
F  311   4k0j-B  2.5  6.7   62   954    6 PDB  MOLECULE: HEAVY METAL CATION TRICOMPONENT EFFLUX PUMP ZNEA(          
F  312   2yhe-F  2.5  6.4   69   634    9 PDB  MOLECULE: SEC-ALKYL SULFATASE;                                       
F  313   1kcy-A  2.5  2.8   51    75    8 PDB  MOLECULE: CALBINDIN D9K;                                             
T  314   2xxm-A  2.5  2.9   58    73   10 PDB  MOLECULE: CAPSID PROTEIN P24;                                        
F  315   1wja-A  2.5  2.6   43    46    2 PDB  MOLECULE: HIV-1 INTEGRASE;                                           
F  316   4dga-C  2.5  3.1   74   138   16 PDB  MOLECULE: TRIMCYP;                                                   
F  317   3vrl-C  2.5  2.8   55    73    5 PDB  MOLECULE: A10F9 FAB HEAVY CHAIN;                                     
F  318   4wrq-B  2.5 12.1   69   229    9 PDB  MOLECULE: 14-3-3 PROTEIN ZETA/DELTA;                                 
F  319   4dau-A  2.5 12.2   69   221    9 PDB  MOLECULE: 14-3-3 PROTEIN SIGMA;                                      
F  320   1j7r-A  2.5  2.7   54    77    6 PDB  MOLECULE: CALCIUM VECTOR PROTEIN;                                    
F  321   4ihl-A  2.5 12.3   70   230    9 PDB  MOLECULE: 14-3-3 PROTEIN ZETA/DELTA;                                 
F  322   2btp-B  2.5 12.4   65   221    9 PDB  MOLECULE: 14-3-3 PROTEIN TAU;                                        
F  323   4rwf-A  2.4  4.7   88   555    7 PDB  MOLECULE: MALTOSE TRANSPORTER SUBUNIT, RECEPTOR ACTIVITY-MO          
F  324   3d7i-B  2.4  5.6   65    98    9 PDB  MOLECULE: CARBOXYMUCONOLACTONE DECARBOXYLASE FAMILY PROTEIN          
F  325   4ir1-A  2.4  3.8   62   342   11 PDB  MOLECULE: DNA POLYMERASE IV;                                         
F  326   4f9g-A  2.4  3.9   47   170    6 PDB  MOLECULE: TRANSMEMBRANE PROTEIN 173;                                 
F  327   1cfr-A  2.4  2.7   56   283    9 PDB  MOLECULE: RESTRICTION ENDONUCLEASE;                                  
F  328   1knv-B  2.4  3.0   58   291   10 PDB  MOLECULE: BSE634I RESTRICTION ENDONUCLEASE;                          
F  329   1rsg-A  2.4  3.1   57   481    4 PDB  MOLECULE: FMS1 PROTEIN;                                              
F  330   2dnw-A  2.4  3.3   55    99    5 PDB  MOLECULE: ACYL CARRIER PROTEIN;                                      
F  331   2l9f-A  2.4  3.1   58   102    9 PDB  MOLECULE: CALE8;                                                     
F  332   1is2-A  2.4  3.1   60   637    7 PDB  MOLECULE: ACYL-COA OXIDASE;                                          
F  333   1or5-A  2.4  2.2   48    82    4 PDB  MOLECULE: ACYL CARRIER PROTEIN;                                      
F  334   3pvs-D  2.4  3.2   61   424   10 PDB  MOLECULE: REPLICATION-ASSOCIATED RECOMBINATION PROTEIN A;            
F  335   2w0y-A  2.4  3.2   56   430   14 PDB  MOLECULE: ALKALINE PHOSPHATASE;                                      
F  336   3lhp-S  2.4  2.0   41   116    7 PDB  MOLECULE: FV 4E10 HEAVY CHAIN;                                       
F  337   1jb0-L  2.4  2.2   42   151   12 PDB  MOLECULE: PHOTOSYSTEM I P700 CHLOROPHYLL A APOPROTEIN A1;            
F  338   3jaf-A  2.4  2.6   41   342    7 PDB  MOLECULE: GLYCINE RECEPTOR SUBUNIT ALPHAZ1;                          
F  339   2hr2-B  2.4  3.5   43   157    2 PDB  MOLECULE: HYPOTHETICAL PROTEIN;                                      
F  340   2y4u-A  2.4  3.2   43   424    7 PDB  MOLECULE: DNAJ HOMOLOG SUBFAMILY C MEMBER 3;                         
F  341   1lw1-A  2.4  2.1   37   175    3 PDB  MOLECULE: ALKYLHYDROPEROXIDASE D;                                    
F  342   1m2v-B  2.4  2.5   41   748    7 PDB  MOLECULE: PROTEIN TRANSPORT PROTEIN SEC23;                           
F  343   1pc2-A  2.4  3.3   43   152    9 PDB  MOLECULE: MITOCHONDRIA FISSION PROTEIN;                              
F  344   3fbz-C  2.4  2.2   42   124    7 PDB  MOLECULE: PUTATIVE UNCHARACTERIZED PROTEIN;                          
F  345   2x4h-C  2.4  3.0   36   131   11 PDB  MOLECULE: HYPOTHETICAL PROTEIN SSO2273;                              
F  346   1y8m-A  2.4  3.5   37   144   11 PDB  MOLECULE: FIS1;                                                      
F  347   3pug-A  2.4  2.3   35   349    3 PDB  MOLECULE: MALATE SYNTHASE;                                           
F  348   1izn-A  2.4  2.1   39   275    8 PDB  MOLECULE: CAPZ ALPHA-1 SUBUNIT;                                      
F  349   2hlz-C  2.4  1.1   30   302   10 PDB  MOLECULE: KETOHEXOKINASE;                                            
F  350   2hku-A  2.4  2.7   38   191   11 PDB  MOLECULE: A PUTATIVE TRANSCRIPTIONAL REGULATOR;                      
F  351   2m63-A  2.4  2.7   36   157    6 PDB  MOLECULE: TIR DOMAIN-CONTAINING ADAPTER MOLECULE 1;                  
F  352   2izz-B  2.4  3.4   33   279   18 PDB  MOLECULE: PYRROLINE-5-CARBOXYLATE REDUCTASE 1;                       
F  353   1x1f-A  2.4  2.6   35   149    3 PDB  MOLECULE: SIGNAL-TRANSDUCING ADAPTOR PROTEIN 1;                      
F  354   1gdt-A  2.4  2.8   38   183    8 PDB  MOLECULE: PROTEIN (GAMMA DELTA RESOLVASE);                           
F  355   2r09-A  2.4  2.2   32   343    3 PDB  MOLECULE: CYTOHESIN-3;                                               
F  356   4ukh-V  2.4 10.3   51    99    6 PDB  MOLECULE: 60S RIBOSOMAL PROTEIN L15-A;                               
F  357   4ujj-a  2.4 10.1   50    99    6 PDB  MOLECULE: 60S RIBOSOMAL PROTEIN L10;                                 
F  358   4uke-a  2.4 10.2   50    99    6 PDB  MOLECULE: 60S RIBOSOMAL PROTEIN L10;                                 
F  359   4ldr-B  2.4  9.9   83   356    5 PDB  MOLECULE: METHYLTHIORIBOSE-1-PHOSPHATE ISOMERASE;                    
F  360   1sxj-C  2.4  3.9   66   322    8 PDB  MOLECULE: ACTIVATOR 1 95 KDA SUBUNIT;                                
F  361   1wjf-A  2.4  3.5   50    55    4 PDB  MOLECULE: HIV-1 INTEGRASE;                                           
F  362   3v1f-B  2.4  2.9   33    41    6 PDB  MOLECULE: COMPUTATIONAL DESIGN, MID1-ZINC H35E MUTANT;               
T  363   3j34-d  2.4  3.9   83   231   13 PDB  MOLECULE: CAPSID PROTEIN;                                            
F  364   3m51-A  2.4 11.4   69   219    9 PDB  MOLECULE: 14-3-3-LIKE PROTEIN C;                                     
F  365   3efz-B  2.4 12.7   67   225    9 PDB  MOLECULE: 14-3-3 PROTEIN;                                            
F  366   4hqw-A  2.4 12.4   69   230    9 PDB  MOLECULE: 14-3-3 PROTEIN SIGMA;                                      
F  367   4d7q-A  2.3  2.6   41   347    2 PDB  MOLECULE: RALF, PROLINE/BETAINE TRANSPORTER;                         
T  368   3h4e-K  2.3  4.5   85   198   12 PDB  MOLECULE: CAPSID PROTEIN P24;                                        
F  369   2cnr-A  2.3  2.5   53    82    8 PDB  MOLECULE: ACYL CARRIER PROTEIN;                                      
F  370   1vs6-I  2.3  4.2   46   141    9 PDB  MOLECULE: 5S RIBOSOMAL RNA;                                          
F  371   2lqu-A  2.3  3.1   64   168    3 PDB  MOLECULE: DECORIN-BINDING PROTEIN A;                                 
F  372   2vj4-A  2.3  3.4   55   292    2 PDB  MOLECULE: PROTEIN MXIC;                                              
F  373   2ju1-A  2.3  3.2   57    95   14 PDB  MOLECULE: ERYTHRONOLIDE SYNTHASE;                                    
F  374   2lvv-A  2.3  3.1   54   220    9 PDB  MOLECULE: FLAGELLAR CALCIUM-BINDING PROTEIN TB-24;                   
F  375   2l22-A  2.3  2.4   51   183   12 PDB  MOLECULE: MUPIROCIN DIDOMAIN ACYL CARRIER PROTEIN;                   
F  376   1klp-A  2.3  2.4   56   115   11 PDB  MOLECULE: MEROMYCOLATE EXTENSION ACYL CARRIER PROTEIN;               
T  377   2lf4-A  2.3  3.2   58   232    5 PDB  MOLECULE: GAG POLYPROTEIN;                                           
F  378   1ust-A  2.3  4.6   58    92   10 PDB  MOLECULE: HISTONE H1;                                                
F  379   3inn-C  2.3  2.9   57   284   11 PDB  MOLECULE: PANTOTHENATE SYNTHETASE;                                   
F  380   3j7y-h  2.3  2.2   46   100    7 PDB  MOLECULE: 16S RRNA;                                                  
F  381   3qdn-A  2.3  3.0   41   285    5 PDB  MOLECULE: PUTATIVE THIOREDOXIN PROTEIN;                              
F  382   1h3e-A  2.3  2.0   39   428   13 PDB  MOLECULE: TYROSYL-TRNA SYNTHETASE;                                   
F  383   2pfv-A  2.3  2.2   40   549    8 PDB  MOLECULE: EXOCYST COMPLEX COMPONENT EXO70;                           
F  384   2c74-A  2.3  2.8   42   235   14 PDB  MOLECULE: 14-3-3 PROTEIN ETA;                                        
F  385   1is1-A  2.3  2.4   42   185    5 PDB  MOLECULE: RIBOSOME RECYCLING FACTOR;                                 
F  386   1dd5-A  2.3  2.4   42   184    7 PDB  MOLECULE: RIBOSOME RECYCLING FACTOR;                                 
F  387   2loo-A  2.3  2.4   42    99    5 PDB  MOLECULE: TRANSMEMBRANE PROTEIN 14A;                                 
F  388   1dg3-A  2.3  2.2   41   540    7 PDB  MOLECULE: PROTEIN (INTERFERON-INDUCED GUANYLATE-BINDING              
F  389   1tgo-A  2.3  2.7   41   773   12 PDB  MOLECULE: PROTEIN (THERMOSTABLE B DNA POLYMERASE);                   
F  390   3lxu-X  2.3  2.8   39  1217   15 PDB  MOLECULE: TRIPEPTIDYL-PEPTIDASE 2;                                   
F  391   1d8y-A  2.3  2.8   41   601    5 PDB  MOLECULE: DNA POLYMERASE I;                                          
F  392   1d5a-A  2.3  2.7   40   733   13 PDB  MOLECULE: PROTEIN (DNA POLYMERASE);                                  
F  393   1cu1-A  2.3  2.7   40   645    8 PDB  MOLECULE: PROTEIN (PROTEASE/HELICASE NS3);                           
F  394   1dmr-A  2.3  2.7   37   779    8 PDB  MOLECULE: DMSO REDUCTASE;                                            
F  395   2xcb-A  2.3  4.4   42   133    5 PDB  MOLECULE: REGULATORY PROTEIN PCRH;                                   
F  396   2cg4-A  2.3  2.4   39   150   15 PDB  MOLECULE: REGULATORY PROTEIN ASNC;                                   
F  397   1itw-A  2.3  2.1   31   740   16 PDB  MOLECULE: ISOCITRATE DEHYDROGENASE;                                  
F  398   1rp3-A  2.3  2.7   38   235    8 PDB  MOLECULE: RNA POLYMERASE SIGMA FACTOR SIGMA-28 (FLIA);               
F  399   2ptf-A  2.3  3.2   39   200    5 PDB  MOLECULE: UNCHARACTERIZED PROTEIN MTH_863;                           
F  400   2qr4-A  2.3  2.9   33   521    9 PDB  MOLECULE: PEPTIDASE M3B, OLIGOENDOPEPTIDASE F;                       
F  401   2zze-A  2.3  2.6   37   744    3 PDB  MOLECULE: ALANYL-TRNA SYNTHETASE;                                    
F  402   4ult-Z  2.3 10.2   50    99    6 PDB  MOLECULE: 60S RIBOSOMAL PROTEIN L10;                                 
F  403   4ulg-V  2.3 10.3   51    99    6 PDB  MOLECULE: 60S RIBOSOMAL PROTEIN L15-A;                               
F  404   4byu-i  2.3 10.2   50    99    6 PDB  MOLECULE: 60S RIBOSOMAL PROTEIN L2-B;                                
F  405   4ujo-a  2.3 10.2   50    99    6 PDB  MOLECULE: 60S RIBOSOMAL PROTEIN L10;                                 
F  406   4ujy-Z  2.3 10.2   50    99    6 PDB  MOLECULE: 60S RIBOSOMAL PROTEIN L10;                                 
F  407   3w9h-A  2.3  4.9   72  1033    3 PDB  MOLECULE: ACRIFLAVINE RESISTANCE PROTEIN B;                          
F  408   2w8a-C  2.3  7.1   68   510    4 PDB  MOLECULE: GLYCINE BETAINE TRANSPORTER BETP;                          
T  409   3j34-6  2.3  4.4   84   231   14 PDB  MOLECULE: CAPSID PROTEIN;                                            
T  410   3j34-Z  2.3  4.3   84   231   13 PDB  MOLECULE: CAPSID PROTEIN;                                            
F  411   4j8d-A  2.3  6.4   71   161   10 PDB  MOLECULE: HSC70-INTERACTING PROTEIN;                                 
F  412   3sml-A  2.3 12.3   69   236    9 PDB  MOLECULE: 14-3-3 PROTEIN SIGMA;                                      
F  413   4fj3-B  2.3 12.2   70   222    9 PDB  MOLECULE: 14-3-3 PROTEIN ZETA/DELTA;                                 
F  414   3smk-A  2.3 12.3   69   225    9 PDB  MOLECULE: 14-3-3 PROTEIN SIGMA;                                      
F  415   1vw4-8  2.3  6.8   61   182    7 PDB  MOLECULE: 54S RIBOSOMAL PROTEIN L7, MITOCHONDRIAL;                   
F  416   4c8s-B  2.3  8.1   76   437    7 PDB  MOLECULE: DNA POLYMERASE ALPHA-BINDING PROTEIN;                      
F  417   1ug9-A  2.3 13.2   67  1019    6 PDB  MOLECULE: GLUCODEXTRANASE;                                           
F  418   2nr4-A  2.3  8.2   55   191    5 PDB  MOLECULE: CONSERVED HYPOTHETICAL PROTEIN;                            
F  419   4o46-E  2.3 11.9   71   236   14 PDB  MOLECULE: 14-3-3 PROTEIN GAMMA;                                      
F  420   1eyv-B  2.2  2.1   43   133    9 PDB  MOLECULE: N-UTILIZING SUBSTANCE PROTEIN B HOMOLOG;                   
F  421   1iwp-A  2.2  2.0   39   555    5 PDB  MOLECULE: GLYCEROL DEHYDRATASE ALPHA SUBUNIT;                        
F  422   3lml-A  2.2  3.4   68   440   10 PDB  MOLECULE: LIN1278 PROTEIN;                                           
F  423   1i4w-A  2.2 12.4   75   322    1 PDB  MOLECULE: MITOCHONDRIAL REPLICATION PROTEIN MTF1;                    
F  424   4xmm-B  2.2  7.1   58   511   17 PDB  MOLECULE: PROTEIN TRANSPORT PROTEIN SEC13;                           
F  425   2fo7-A  2.2  5.9   57   136    9 PDB  MOLECULE: SYNTHETIC CONSENSUS TPR PROTEIN;                           
F  426   3al0-B  2.2  6.7   66   482   14 PDB  MOLECULE: GLUTAMYL-TRNA(GLN) AMIDOTRANSFERASE SUBUNIT A;             
F  427   3hpg-B  2.2  4.0   51   209    4 PDB  MOLECULE: INTEGRASE;                                                 
F  428   3m62-A  2.2  3.7   78   955   12 PDB  MOLECULE: UBIQUITIN CONJUGATION FACTOR E4;                           
F  429   3f69-B  2.2  3.4   65   283   12 PDB  MOLECULE: SERINE/THREONINE-PROTEIN KINASE PKNB;                      
F  430   1qpw-B  2.2  3.8   57   146    5 PDB  MOLECULE: PORICINE HEMOGLOBIN (ALPHA SUBUNIT);                       
F  431   3hlz-B  2.2  3.6   69   269    3 PDB  MOLECULE: UNCHARACTERIZED PROTEIN BT_1490;                           
F  432   2r8o-B  2.2  3.2   56   667    4 PDB  MOLECULE: TRANSKETOLASE 1;                                           
F  433   1xl3-C  2.2  3.4   50    91    6 PDB  MOLECULE: SECRETION CONTROL PROTEIN;                                 
F  434   3gzl-A  2.2  2.8   53    81    6 PDB  MOLECULE: ACYL CARRIER PROTEIN;                                      
F  435   3mun-A  2.2  3.6   49   684   10 PDB  MOLECULE: PROLYL ENDOPEPTIDASE;                                      
F  436   2kcl-A  2.2  2.8   41    99    5 PDB  MOLECULE: TETRATRICOPEPTIDE REPEAT DOMAIN PROTEIN;                   
F  437   2kax-A  2.2  2.4   49    92    6 PDB  MOLECULE: PROTEIN S100-A5;                                           
F  438   1ek8-A  2.2  2.4   42   185    7 PDB  MOLECULE: RIBOSOME RECYCLING FACTOR;                                 
F  439   2fbn-A  2.2  3.0   41   153    2 PDB  MOLECULE: 70 KDA PEPTIDYLPROLYL ISOMERASE, PUTATIVE;                 
F  440   2rq6-A  2.2  2.3   39   138   10 PDB  MOLECULE: ATP SYNTHASE EPSILON CHAIN;                                
F  441   2wvi-A  2.2  2.8   42   160    5 PDB  MOLECULE: MITOTIC CHECKPOINT SERINE/THREONINE-PROTEIN                
F  442   2jg0-A  2.2  3.2   41   507    5 PDB  MOLECULE: PERIPLASMIC TREHALASE;                                     
F  443   1q1v-A  2.2  2.6   40    70    8 PDB  MOLECULE: DEK PROTEIN;                                               
F  444   1mhy-G  2.2  2.6   39   167    8 PDB  MOLECULE: METHANE MONOOXYGENASE HYDROXYLASE;                         
F  445   1lfp-A  2.2  3.0   43   243   12 PDB  MOLECULE: HYPOTHETICAL PROTEIN AQ_1575;                              
F  446   2jlb-A  2.2  3.4   39   548    5 PDB  MOLECULE: XCC0866;                                                   
F  447   2j5p-A  2.2  2.2   38    70   13 PDB  MOLECULE: DNA TRANSLOCASE FTSK;                                      
F  448   2k3f-A  2.2  2.7   41   141    7 PDB  MOLECULE: 50S RIBOSOMAL PROTEIN L11;                                 
F  449   2f4q-A  2.2  2.7   44   309    7 PDB  MOLECULE: TYPE I TOPOISOMERASE, PUTATIVE;                            
F  450   2w7n-B  2.2  2.7   39    95   18 PDB  MOLECULE: TRFB TRANSCRIPTIONAL REPRESSOR PROTEIN;                    
F  451   1fyz-F  2.2  2.7   38   168    3 PDB  MOLECULE: METHANE MONOOXYGENASE COMPONENT A, ALPHA CHAIN;            
F  452   2noj-B  2.2  3.4   41    58    7 PDB  MOLECULE: COMPLEMENT C3;                                             
F  453   1wz2-A  2.2  2.8   37   948    5 PDB  MOLECULE: TRNA;                                                      
F  454   3ibj-B  2.2  2.4   39   643   10 PDB  MOLECULE: CGMP-DEPENDENT 3',5'-CYCLIC PHOSPHODIESTERASE;             
F  455   2nvo-A  2.2  2.3   31   496    6 PDB  MOLECULE: RO SIXTY-RELATED PROTEIN, RSR;                             
F  456   1fa9-A  2.2  2.5   32   834    6 PDB  MOLECULE: GLYCOGEN PHOSPHORYLASE, LIVER FORM;                        
F  457   2xdt-A  2.2  2.9   42   858   14 PDB  MOLECULE: ENDOPLASMIC RETICULUM AMINOPEPTIDASE 1;                    
F  458   1mzh-A  2.2  2.7   34   225    9 PDB  MOLECULE: DEOXYRIBOSE-PHOSPHATE ALDOLASE;                            
F  459   2kfd-A  2.2  2.0   35    65    9 PDB  MOLECULE: PRE-MRNA-PROCESSING PROTEIN PRP40;                         
F  460   1h88-C  2.2  3.1   41   152   10 PDB  MOLECULE: CCAAT/ENHANCER BINDING PROTEIN BETA;                       
F  461   1e3p-A  2.2  2.4   39   645   15 PDB  MOLECULE: GUANOSINE PENTAPHOSPHATE SYNTHETASE;                       
F  462   3l9x-A  2.2  2.8   33   336   12 PDB  MOLECULE: GLUTATHIONE-REGULATED POTASSIUM-EFFLUX SYSTEM PRO          
F  463   3few-X  2.2  1.9   31   431    3 PDB  MOLECULE: COLICIN S4;                                                
F  464   1ei0-A  2.2  2.2   28    38    4 PDB  MOLECULE: P8MTCP1;                                                   
F  465   4ul1-V  2.2 10.3   51    99    8 PDB  MOLECULE: 60S RIBOSOMAL PROTEIN L15-A;                               
F  466   4upx-i  2.2 10.4   52    96    4 PDB  MOLECULE: 60S RIBOSOMAL PROTEIN L8;                                  
F  467   4uq1-i  2.2 10.4   52    96    4 PDB  MOLECULE: 60S RIBOSOMAL PROTEIN L8;                                  
F  468   2v50-A  2.2  4.2   60  1005    7 PDB  MOLECULE: MULTIDRUG RESISTANCE PROTEIN MEXB;                         
F  469   4pdx-A  2.2  6.9   73   622    8 PDB  MOLECULE: PUTATIVE ALKYL/ARYL-SULFATASE YJCS;                        
F  470   4nur-A  2.2  6.6   70   633    9 PDB  MOLECULE: PSDSA;                                                     
T  471   4e91-A  2.2  3.0   75   131   15 PDB  MOLECULE: GAG PROTEIN;                                               
T  472   3j34-c  2.2  4.4   82   231   16 PDB  MOLECULE: CAPSID PROTEIN;                                            
T  473   3j34-E  2.2  4.9   84   231   15 PDB  MOLECULE: CAPSID PROTEIN;                                            
